66523898	69906956	140404	1773972	30	Hdeb2414s0159	Chr2	+
153699505	153916550	252475	438407	30	Hdeb2414s0789	Chr9	-
58804622	59398602	3400	443351	30	Hdeb2414s0711	Chr17	-
190215001	190667804	498107	896528	30	Hdeb2414s0290	Chr17	+
172492982	173215085	58046	891183	30	Hdeb2414s0001	Chr13	-
149587870	149784782	75714	305973	30	Hdeb2414s1190	Chr1	-
27553822	28451492	118712	804403	30	Hdeb2414s0383	Chr2	+
175266599	175340407	44016	286745	30	Hdeb2414s0953	Chr10	-
157691584	158151957	34718	453884	30	Hdeb2414s0771	Chr2	+
171981383	172461178	48667	355350	30	Hdeb2414s0573	Chr10	-
20415313	21650839	59868	1811093	30	Hdeb2414s0154	Chr3	-
170329035	170731018	183837458	184144602	30	Hdeb2414s0008	Chr17	+
79750121	80408863	22647	1109769	30	Hdeb2414s0309	Chr1	-
114820590	115107986	51117	628377	30	Hdeb2414s0359	Chr5	+
7480044	7689510	70664	342894	30	Hdeb2414s1068	Chr15	-
88438454	88549222	27000	120921	30	Hdeb2414s1282	Chr13	-
144954531	145256099	55493	313367	30	Hdeb2414s0508	Chr14	-
195598816	195882506	15595	318813	30	Hdeb2414s1084	Chr16	+
176631135	176898823	19156	254967	30	Hdeb2414s0839	Chr14	-
212497222	213033698	55922	473731	30	Hdeb2414s0556	Chr4	+
195084500	195205931	161206	276589	30	Hdeb2414s1187	Chr9	+
8508870	8952384	22603	412807	30	Hdeb2414s0896	Chr8	-
30735986	31698994	353331	1815402	30	Hdeb2414s0169	Chr10	-
9217076	9662991	21743	631787	30	Hdeb2414s0539	Chr10	+
165836197	166447275	310068	712583	30	Hdeb2414s0477	Chr2	+
144018588	144555826	23086	642184	30	Hdeb2414s0511	Chr3	+
167830256	167953933	94758	271357	30	Hdeb2414s1026	Chr9	-
58550438	59042244	33193	788977	30	Hdeb2414s0308	Chr4	+
35051905	35590184	136453	680240	30	Hdeb2414s0518	Chr8	+
46589018	47958659	441428	1864435	30	Hdeb2414s0043	Chr3	+
166585525	166994775	14638	645611	30	Hdeb2414s0542	Chr9	+
60460287	60585560	166689	325305	30	Hdeb2414s0922	Chr14	+
36968141	38772728	51800	792001	30	Hdeb2414s0370	Chr10	+
185594997	185773850	4782623	5100522	30	Hdeb2414s0069	Chr5	-
114410518	114593511	143435	633335	30	Hdeb2414s0403	Chr5	-
18594572	19010912	22223	333937	30	Hdeb2414s0894	Chr9	+
167978125	168188450	20925	228526	30	Hdeb2414s1207	Chr9	-
87261878	87592747	41399	496426	30	Hdeb2414s0498	Chr8	-
150458963	150808367	208030	434639	30	Hdeb2414s0777	Chr7	+
127450670	127677482	17496	179965	30	Hdeb2414s1169	Chr7	+
147689367	147773250	30067	421917	30	Hdeb2414s0786	Chr7	+
54353662	55444508	109916	1036562	30	Hdeb2414s0312	Chr17	-
94112530	94470984	12344	571157	30	Hdeb2414s0609	Chr1	+
34356155	35328750	317520	1158696	30	Hdeb2414s0292	Chr16	+
2131706	2985412	41464	765007	30	Hdeb2414s0462	Chr5	+
172052504	173546838	125732596	126872515	30	Hdeb2414s0006	Chr15	-
170836290	171125636	14718	503188	30	Hdeb2414s0641	Chr13	+
141509813	142543286	150703	849401	30	Hdeb2414s0353	Chr16	+
100151961	101435263	315976	670553	30	Hdeb2414s0456	Chr15	+
143867713	144457241	139501	852510	30	Hdeb2414s0364	Chr16	+
173917641	174460072	601	334298	30	Hdeb2414s1115	Chr2	-
38292704	38862931	16362	507543	30	Hdeb2414s0692	Chr12	+
78002644	78963187	69451792	70069662	30	Hdeb2414s0017	Chr9	+
173626233	174162777	91543	543924	30	Hdeb2414s0664	Chr10	+
106303425	106942807	72187	689871	30	Hdeb2414s0519	Chr15	+
121244302	122187882	505	791977	30	Hdeb2414s0438	Chr5	-
39247771	39836080	151827	843625	30	Hdeb2414s0409	Chr14	-
164922864	165273238	551	169165	30	Hdeb2414s1132	Chr12	-
1406651	1841581	13789	306425	30	Hdeb2414s1153	Chr15	-
11321348	11917985	227985	775115	30	Hdeb2414s0447	Chr17	-
145943805	146809081	2715	827427	30	Hdeb2414s0398	Chr12	-
176296926	176545751	817	302823	30	Hdeb2414s1161	Chr3	+
148062447	150409138	145615191	148458166	30	Hdeb2414s0011	Chr5	+
159538755	159744446	22554	366394	30	Hdeb2414s0790	Chr2	+
108263022	109143523	27778	797118	30	Hdeb2414s0435	Chr15	-
125804891	126816872	58176	773952	30	Hdeb2414s0466	Chr1	-
167256497	167487979	8782	224654	30	Hdeb2414s1027	Chr14	-
148075987	148963485	17678	1266953	30	Hdeb2414s0265	Chr13	-
130346080	130749075	5431	323843	30	Hdeb2414s1094	Chr14	-
53719251	55944784	922358	2975212	30	Hdeb2414s0030	Chr3	+
28469277	29113497	169259	1010755	30	Hdeb2414s0336	Chr8	-
146666562	147148510	57676	445583	30	Hdeb2414s0648	Chr14	-
138822373	139168234	33798	600840	30	Hdeb2414s0230	Chr3	-
7158989	7624848	12178	359942	30	Hdeb2414s0977	Chr5	-
121296788	121930343	3253	176820	30	Hdeb2414s0904	Chr7	+
118696911	119515441	261036	1055806	30	Hdeb2414s0321	Chr15	-
132186138	132494692	25200	355343	30	Hdeb2414s1007	Chr7	-
42119107	43246470	382675	850558	30	Hdeb2414s0325	Chr10	+
162722431	162946121	133491	380623	30	Hdeb2414s0820	Chr3	-
147859036	148071445	45790	375310	30	Hdeb2414s0372	Chr7	+
35633044	37849505	309237	1558267	30	Hdeb2414s0213	Chr14	-
193572004	194584004	56993	388219	30	Hdeb2414s0720	Chr11	-
149246588	150080133	35460	578852	30	Hdeb2414s0503	Chr16	-
140214459	140398378	120133	390183	30	Hdeb2414s0833	Chr3	-
127963346	130668627	556026	3438646	30	Hdeb2414s0081	Chr12	+
10809640	11135478	18378	289244	30	Hdeb2414s1129	Chr16	-
25331419	25864478	25511	468792	30	Hdeb2414s0738	Chr2	+
9230919	9546531	10791	206686	30	Hdeb2414s1249	Chr12	-
34441166	35552698	29491	1029480	30	Hdeb2414s0320	Chr9	-
139126910	139612757	310346	1682691	30	Hdeb2414s0186	Chr16	-
74383868	75276320	151766	824088	30	Hdeb2414s0414	Chr6	-
193228134	194029036	350399	1165391	30	Hdeb2414s0281	Chr4	+
71042044	72038465	1377981	2557760	30	Hdeb2414s0120	Chr16	-
89505154	90365040	308636	739473	30	Hdeb2414s0488	Chr1	+
131387744	132686112	58633	1137143	30	Hdeb2414s0283	Chr14	+
81880748	82196232	39327	341946	30	Hdeb2414s1036	Chr13	-
23114877	23306102	12438	366277	30	Hdeb2414s0534	Chr17	+
1870257	2079955	21095	210783	30	Hdeb2414s1265	Chr15	-
133537929	133997961	114931	481374	30	Hdeb2414s0736	Chr9	-
143788986	144043487	283315	806065	30	Hdeb2414s0407	Chr7	+
200982505	201303577	63552	399293	30	Hdeb2414s0866	Chr17	+
26079045	26478313	25846	719098	30	Hdeb2414s0486	Chr6	+
28679616	29428707	4686	362541	30	Hdeb2414s0685	Chr10	-
141240085	141771440	262792	637730	30	Hdeb2414s0562	Chr1	+
171989354	172234152	13801	349411	30	Hdeb2414s1003	Chr5	+
11838643	15369571	16687	2773463	30	Hdeb2414s0106	Chr9	-
176763226	177229364	30151	269137	30	Hdeb2414s1186	Chr3	-
170456495	171839465	69607	699226	30	Hdeb2414s0499	Chr3	+
84796842	84969543	39853	342015	30	Hdeb2414s1042	Chr13	-
184230357	184492406	53280	253253	30	Hdeb2414s1112	Chr15	-
9324996	9791295	10955	254302	30	Hdeb2414s1079	Chr2	+
50762680	51816351	8113	893998	30	Hdeb2414s0382	Chr4	-
159143309	159230362	335599	395361	30	Hdeb2414s0940	Chr14	-
146184175	146558673	22472	365928	30	Hdeb2414s1009	Chr9	+
24873426	25268023	154150	683115	30	Hdeb2414s0523	Chr2	+
87147857	89816163	5749607	7611162	30	Hdeb2414s0042	Chr12	-
169149499	169850526	1791	254720	30	Hdeb2414s0967	Chr14	-
5199417	5595299	13328	355315	30	Hdeb2414s0944	Chr6	+
51211898	52846575	996339	1800167	30	Hdeb2414s0149	Chr5	+
69239671	70605054	62009971	63809047	30	Hdeb2414s0013	Chr14	-
141039483	144082165	259077	4265357	30	Hdeb2414s0083	Chr6	-
192532350	193027566	27687	757190	30	Hdeb2414s0452	Chr11	-
69239671	70605054	3359934	5038833	30	Hdeb2414s0050	Chr14	-
177096836	177451396	16747067	17895142	30	Hdeb2414s0031	Chr12	+
49653135	50191043	26875658	27317069	30	Hdeb2414s0010	Chr8	+
75440863	75798213	92623	885700	30	Hdeb2414s0390	Chr1	-
154255605	154732776	202135	797726	30	Hdeb2414s0433	Chr10	-
118115327	119426658	187801	522507	30	Hdeb2414s0652	Chr7	-
64799892	66460361	344558	1396004	30	Hdeb2414s0224	Chr2	-
10529123	11026211	3214	412611	30	Hdeb2414s0798	Chr8	+
113327383	114107686	27016	1386177	30	Hdeb2414s0189	Chr14	+
147059875	147716935	1142	391266	30	Hdeb2414s0948	Chr17	+
117848240	118919276	538714	1916242	30	Hdeb2414s0168	Chr9	+
170162790	170687325	12544	333768	30	Hdeb2414s1108	Chr13	-
162054356	162905989	55530	582302	30	Hdeb2414s0583	Chr2	+
134128372	136353827	2245	2308144	30	Hdeb2414s0111	Chr5	-
164569518	169385012	13632	1536955	30	Hdeb2414s0163	Chr16	+
155639043	155981172	204265	439326	30	Hdeb2414s0698	Chr3	-
80516147	82962427	801819	2836062	30	Hdeb2414s0102	Chr17	+
143203005	143505789	51561	504559	30	Hdeb2414s0728	Chr7	-
191926329	192955542	35435	518126	30	Hdeb2414s0677	Chr4	+
159760336	160914916	10951	454437	30	Hdeb2414s0800	Chr5	+
181653382	182252894	4501878	4904972	30	Hdeb2414s0074	Chr9	+
52828144	53155378	76570	663234	30	Hdeb2414s0412	Chr1	-
193967119	194433704	5508	448260	30	Hdeb2414s0608	Chr17	-
21714913	22243258	16771	346171	30	Hdeb2414s1073	Chr12	-
178607493	178884251	24787	354454	30	Hdeb2414s0895	Chr9	-
113830945	115464315	98197	2465972	30	Hdeb2414s0118	Chr7	-
50920488	52846575	21418114	23890062	30	Hdeb2414s0024	Chr5	+
3233876	3997405	164762	535460	30	Hdeb2414s0558	Chr2	+
193971067	194173353	287268	603953	30	Hdeb2414s0426	Chr9	-
35381250	35646554	26422	620098	30	Hdeb2414s0553	Chr15	+
44841644	46011614	284621	1371033	30	Hdeb2414s0088	Chr16	+
85932735	87790471	185468	2093949	30	Hdeb2414s0153	Chr17	+
163064654	163466684	16074	303760	30	Hdeb2414s1168	Chr3	+
7646489	7969254	93945	354976	30	Hdeb2414s0975	Chr1	+
138791414	139044998	277572	545159	30	Hdeb2414s0661	Chr1	-
105488796	106159863	1096022	1837456	30	Hdeb2414s0165	Chr15	+
87761574	88595527	72427	561188	30	Hdeb2414s0615	Chr8	+
104422244	104992705	2025	581247	30	Hdeb2414s0243	Chr15	-
21465925	22342364	17326	365592	30	Hdeb2414s0978	Chr16	+
170186436	170885778	85555	528518	30	Hdeb2414s0670	Chr5	-
104422244	104992705	26669986	27265388	30	Hdeb2414s0012	Chr15	+
114818731	116406123	128873993	130372376	30	Hdeb2414s0006	Chr6	+
14957786	15275105	55493549	55954554	30	Hdeb2414s0009	Chr7	+
113962833	114778484	56833	519048	30	Hdeb2414s0651	Chr10	-
67183181	68655111	206702	2825458	30	Hdeb2414s0099	Chr4	+
152232797	152665389	393	226083	30	Hdeb2414s1156	Chr9	-
184705555	185267834	1	380371	30	Hdeb2414s0943	Chr10	-
6904177	7542435	3	457573	30	Hdeb2414s0755	Chr6	-
24272971	26880514	42004	2817229	30	Hdeb2414s0109	Chr9	-
171067135	174437312	42982	1756609	30	Hdeb2414s0155	Chr17	+
82728764	85375311	318006	2245451	30	Hdeb2414s0139	Chr12	+
150639551	152148929	119895	1109732	30	Hdeb2414s0311	Chr12	-
21921333	22303562	458663	1414368	30	Hdeb2414s0219	Chr3	+
82813946	84633181	130322571	134761507	30	Hdeb2414s0002	Chr7	-
159212721	159729692	11375	344031	30	Hdeb2414s1010	Chr7	+
135113615	136138608	16320	1267185	30	Hdeb2414s0247	Chr1	-
135668510	136341455	0	853904	30	Hdeb2414s0371	Chr9	+
23654855	24352937	19355	1068590	30	Hdeb2414s0256	Chr2	+
16854647	18830327	51261750	53587909	30	Hdeb2414s0009	Chr7	-
154300377	154625332	60601	328804	30	Hdeb2414s1118	Chr7	-
52015897	53245111	16716134	18129890	30	Hdeb2414s0030	Chr3	-
168958521	169691075	178661507	179587624	30	Hdeb2414s0008	Chr17	-
171672652	172825901	11771	637230	30	Hdeb2414s0533	Chr2	-
1905381	2107161	32949	311291	30	Hdeb2414s1144	Chr5	+
185579627	185792763	17934	221996	30	Hdeb2414s1058	Chr10	+
22060387	22372283	41592	543985	30	Hdeb2414s0585	Chr8	+
181388701	181627220	197728	295937	30	Hdeb2414s1214	Chr3	-
50425029	50997609	2127	987127	30	Hdeb2414s0079	Chr17	+
126988430	128217900	1187	1569434	30	Hdeb2414s0207	Chr1	+
66605696	66738862	47375	222811	30	Hdeb2414s1106	Chr12	+
43259380	43747124	24514	724852	30	Hdeb2414s0430	Chr8	-
42198767	43206618	15928	1886382	30	Hdeb2414s0160	Chr3	-
107971181	110327384	108562	2511251	30	Hdeb2414s0125	Chr14	+
141530245	142236695	109068	768455	30	Hdeb2414s0460	Chr2	+
111967358	114648639	44682	2114918	30	Hdeb2414s0094	Chr2	+
8593943	9489050	1925	466560	30	Hdeb2414s0804	Chr1	+
193237462	193469355	80223	353276	30	Hdeb2414s0961	Chr9	-
76801043	77515781	7473	1349812	30	Hdeb2414s0234	Chr1	-
62848024	63437665	32534	838693	30	Hdeb2414s0408	Chr13	-
132878390	133828519	342329	1456144	30	Hdeb2414s0227	Chr3	-
166781079	167156263	29799	303761	30	Hdeb2414s0666	Chr3	+
91987277	93118863	438010	1371130	30	Hdeb2414s0206	Chr2	-
26081602	26352350	119777	528017	30	Hdeb2414s0517	Chr8	+
160303150	160540146	44694	301856	30	Hdeb2414s1037	Chr7	+
11184734	11773823	11502	357540	30	Hdeb2414s1025	Chr16	-
131546179	132358405	80560	813452	30	Hdeb2414s0424	Chr9	-
13221568	16237514	23202	1061846	30	Hdeb2414s0226	Chr4	+
3085064	3674372	25411	446080	30	Hdeb2414s0745	Chr12	-
71277533	72945844	237619	2461850	30	Hdeb2414s0121	Chr12	+
26483959	27339949	96245	801038	30	Hdeb2414s0421	Chr6	-
120178600	121754686	16100	1288577	30	Hdeb2414s0254	Chr6	+
182280828	185292353	20890	2298919	30	Hdeb2414s0138	Chr16	+
32610125	33977501	28691	1629910	30	Hdeb2414s0143	Chr4	+
123889127	124862708	83623	527026	30	Hdeb2414s0683	Chr7	-
71163916	76746453	358832	7474404	30	Hdeb2414s0048	Chr17	-
83814036	85679003	1339	1321853	30	Hdeb2414s0190	Chr17	-
77382337	79529550	115271	2651186	30	Hdeb2414s0042	Chr17	+
36231907	36864237	35968	415935	30	Hdeb2414s0872	Chr6	+
160096129	160615853	30544	781558	30	Hdeb2414s0417	Chr3	-
177785006	178246690	14621	569638	30	Hdeb2414s0623	Chr11	+
41126133	42598192	4096445	6338374	30	Hdeb2414s0057	Chr4	-
141224757	145872841	96842	4045370	30	Hdeb2414s0073	Chr12	-
140273137	141461309	1084162	2319958	30	Hdeb2414s0134	Chr16	+
185884335	187035733	22762	1074009	30	Hdeb2414s0313	Chr10	+
72741034	73644577	15984	850368	30	Hdeb2414s0379	Chr1	-
143509634	145043506	29907	1215906	30	Hdeb2414s0270	Chr15	-
78736910	79125508	113464	713534	30	Hdeb2414s0495	Chr13	-
142194958	142693569	45765	461391	30	Hdeb2414s0735	Chr14	+
111178656	111773250	46226	542779	30	Hdeb2414s0659	Chr14	+
52910804	55944784	41568593	44299386	30	Hdeb2414s0014	Chr3	+
65314966	66402274	29190	825598	30	Hdeb2414s0367	Chr13	-
134225445	134841574	7798	915271	30	Hdeb2414s0369	Chr1	+
25581564	25792069	85601	293456	30	Hdeb2414s0827	Chr6	-
137331852	138104147	88357	1446266	30	Hdeb2414s0229	Chr16	+
157150742	158087542	6943	574308	30	Hdeb2414s0522	Chr9	-
144694284	145077212	65881	696862	30	Hdeb2414s0431	Chr3	-
32391120	34175030	1741059	3900411	30	Hdeb2414s0088	Chr16	-
74109740	74977905	60357	766274	30	Hdeb2414s0384	Chr1	-
158336048	158979061	33586	471276	30	Hdeb2414s0779	Chr7	+
119551752	120183896	207596	397999	30	Hdeb2414s0904	Chr7	-
186895079	187283903	9199	364929	30	Hdeb2414s0644	Chr14	-
82263282	82564753	165688	885233	30	Hdeb2414s0380	Chr13	-
39166642	39484580	418221	769547	30	Hdeb2414s0457	Chr17	-
163577102	163976428	95854	364920	30	Hdeb2414s0965	Chr13	+
167631309	167755312	20610	319415	30	Hdeb2414s0869	Chr9	+
83679951	84534302	8437	2733459	30	Hdeb2414s0107	Chr13	+
179081987	179966007	2268866	2877607	30	Hdeb2414s0074	Chr9	+
60335669	60678506	42	354283	30	Hdeb2414s0963	Chr15	+
145402009	147054039	7300	1328919	30	Hdeb2414s0064	Chr17	-
32618688	33290252	107323	554842	30	Hdeb2414s0655	Chr6	-
182779216	183541456	180	577806	30	Hdeb2414s0560	Chr15	-
122035645	123514344	9365	1325736	30	Hdeb2414s0251	Chr15	-
188709011	189687766	20184	953347	30	Hdeb2414s0347	Chr17	-
67738757	68816879	54051	1392466	30	Hdeb2414s0222	Chr12	+
205445171	206613244	13458	1174750	30	Hdeb2414s0288	Chr4	-
152736897	153341687	24478	337048	30	Hdeb2414s1105	Chr3	+
12052607	13544274	12674	1248465	30	Hdeb2414s0263	Chr3	+
7920737	8492999	21892	383053	30	Hdeb2414s0911	Chr8	-
16878954	18342336	210840	2559509	30	Hdeb2414s0119	Chr3	+
46920833	48933656	27577423	30222564	30	Hdeb2414s0010	Chr8	-
164436575	165560187	93150707	94640779	30	Hdeb2414s0012	Chr15	-
107460078	108650452	10108	2217543	30	Hdeb2414s0130	Chr16	+
150710503	154012162	190770443	195443969	30	Hdeb2414s0006	Chr6	-
8969260	10432536	189803	873086	30	Hdeb2414s0375	Chr5	-
45541149	47759125	1528759	3852147	30	Hdeb2414s0089	Chr8	+
167859451	168783206	1476359	2424646	30	Hdeb2414s0001	Chr13	+
97520603	98614107	59370	1406250	30	Hdeb2414s0191	Chr1	+
177914033	179093577	130026	1542842	30	Hdeb2414s0210	Chr10	+
11999986	12588350	67991	425410	30	Hdeb2414s0809	Chr12	-
6058923	6381555	58647	359665	30	Hdeb2414s0739	Chr6	+
216391762	216559912	121315	371191	30	Hdeb2414s0845	Chr4	+
186227328	186513529	9964	330348	30	Hdeb2414s1067	Chr9	-
136523016	136895549	168689	464792	30	Hdeb2414s0610	Chr1	-
154658212	155221905	775883	2110814	30	Hdeb2414s0046	Chr6	-
133621093	134033992	21292	781453	30	Hdeb2414s0450	Chr7	+
10066321	11164935	27648	877483	30	Hdeb2414s0381	Chr3	+
62045356	62550131	26819	385317	30	Hdeb2414s0862	Chr17	-
51019689	51593560	12512	551586	30	Hdeb2414s0432	Chr6	-
151317669	151498647	23515	339796	30	Hdeb2414s1032	Chr1	-
53002642	54409614	191920	1144342	30	Hdeb2414s0024	Chr5	-
56502740	59527924	37629152	39973396	30	Hdeb2414s0014	Chr3	-
197509685	197985065	218674	727167	30	Hdeb2414s0441	Chr16	-
166269582	166751309	23320	351368	30	Hdeb2414s1054	Chr3	-
70979976	75994471	40032817	47680783	30	Hdeb2414s0011	Chr5	-
153861352	154098784	13393	283504	30	Hdeb2414s1248	Chr7	+
6403105	7197986	26871	697738	30	Hdeb2414s0487	Chr8	-
63622463	64303386	10239	639734	30	Hdeb2414s0526	Chr1	+
106697933	114805008	126999933	133493851	30	Hdeb2414s0009	Chr4	+
154331062	156443432	172560	2239494	30	Hdeb2414s0140	Chr13	+
12274762	12929174	39288	605750	30	Hdeb2414s0570	Chr16	+
66824401	68107304	10354	1142658	30	Hdeb2414s0298	Chr15	+
169151280	169590904	79107	375687	30	Hdeb2414s0946	Chr3	+
124577303	125346958	252399	678979	30	Hdeb2414s0446	Chr14	-
145759310	148304106	67446	1812589	30	Hdeb2414s0170	Chr10	+
173624580	174201496	22499	388125	30	Hdeb2414s0678	Chr5	-
90576491	91206926	663	1109513	30	Hdeb2414s0237	Chr13	-
175493021	175706749	35639	200358	30	Hdeb2414s1162	Chr14	+
28959251	30193277	169484	1553970	30	Hdeb2414s0216	Chr5	+
185657635	186070075	14901	326123	30	Hdeb2414s0768	Chr9	-
48140824	50647638	56685	2008619	30	Hdeb2414s0057	Chr4	-
191247521	192298055	78021	717500	30	Hdeb2414s0490	Chr16	-
125753127	126478617	276468	895826	30	Hdeb2414s0262	Chr14	+
40033564	41159658	22956	1898883	30	Hdeb2414s0090	Chr17	+
40696388	42598192	45238202	48117225	30	Hdeb2414s0002	Chr4	-
172403402	173310527	15043	525668	30	Hdeb2414s0631	Chr5	-
30966372	33196337	1285462	2466141	30	Hdeb2414s0127	Chr2	-
61622367	61883738	9732	350683	30	Hdeb2414s1028	Chr12	+
175130884	175459440	54595	398046	30	Hdeb2414s0877	Chr14	-
741998	1000280	33674	197895	30	Hdeb2414s1271	Chr16	-
184841087	185210938	20164	407088	30	Hdeb2414s0912	Chr14	+
29393942	31346669	33817	2147315	30	Hdeb2414s0145	Chr16	+
6989723	7809452	3261	598644	30	Hdeb2414s0594	Chr16	+
37561932	38183887	266	807693	30	Hdeb2414s0374	Chr12	+
36878528	37900165	24555	1709072	30	Hdeb2414s0100	Chr8	+
75890593	77607245	1784	2067322	30	Hdeb2414s0029	Chr9	+
31560462	33793626	140860010	144715937	30	Hdeb2414s0009	Chr13	+
190502607	190774720	60210	231928	30	Hdeb2414s0496	Chr11	+
51059136	51595915	2949	737583	30	Hdeb2414s0434	Chr17	-
123490994	124390198	646	755980	30	Hdeb2414s0459	Chr3	+
182900648	185521079	121651	2689149	30	Hdeb2414s0114	Chr11	-
23039957	27463570	1043351	4729032	30	Hdeb2414s0071	Chr14	+
5423400	7905073	77676463	79365559	30	Hdeb2414s0019	Chr10	-
147110288	147678471	255365	838156	30	Hdeb2414s0406	Chr1	-
139118332	141559705	797903	3998908	30	Hdeb2414s0080	Chr13	+
146014360	147632111	467503	1781089	30	Hdeb2414s0182	Chr7	+
1267101	2101106	21649	595922	30	Hdeb2414s0599	Chr10	-
174458394	174775649	27897	373933	30	Hdeb2414s0880	Chr3	-
136605149	138764778	151072	1708730	30	Hdeb2414s0146	Chr3	+
174946686	175576372	5042	706105	30	Hdeb2414s0461	Chr9	+
130042933	130880198	134764	1155261	30	Hdeb2414s0296	Chr3	-
39078488	40259268	75313	1437812	30	Hdeb2414s0228	Chr15	-
93729250	94865926	1018408	3698907	30	Hdeb2414s0092	Chr13	-
41736135	42497378	1952139	3012961	30	Hdeb2414s0090	Chr17	-
120252290	124185209	143300240	152789112	30	Hdeb2414s0007	Chr1	+
187679718	188324322	4139	656667	30	Hdeb2414s0513	Chr9	-
188267082	188825516	5431	374534	30	Hdeb2414s0951	Chr14	+
156605866	157372847	26525	1323253	30	Hdeb2414s0027	Chr10	-
150690296	151966205	100796	1283271	30	Hdeb2414s0253	Chr16	-
129418908	130441706	103977	1424562	30	Hdeb2414s0215	Chr1	+
177096836	177562982	1733419	3066506	30	Hdeb2414s0005	Chr12	-
129607945	130758145	214061	2001926	30	Hdeb2414s0133	Chr5	-
22728562	23114550	20003	558043	30	Hdeb2414s0645	Chr17	+
134648025	139387381	2012969	7450628	30	Hdeb2414s0049	Chr12	-
1699273	2562145	58293	885417	30	Hdeb2414s0357	Chr12	-
42119107	43526039	68759436	69810162	30	Hdeb2414s0019	Chr10	-
203653220	204734548	44934	858792	30	Hdeb2414s0388	Chr17	+
161272055	162240929	83849	1319886	30	Hdeb2414s0183	Chr17	+
175953816	177014500	9986	1317836	30	Hdeb2414s0255	Chr16	+
21183596	21623191	27442	537990	30	Hdeb2414s0658	Chr6	+
150234307	154012162	2933587	7193210	30	Hdeb2414s0046	Chr6	+
37193045	39513481	21543619	23131934	30	Hdeb2414s0004	Chr16	-
35841952	36482832	71262	1020414	30	Hdeb2414s0326	Chr8	+
158175	505931	17763	414884	30	Hdeb2414s0812	Chr8	+
1083244	1972766	50532	534572	30	Hdeb2414s0550	Chr6	+
144879591	145601421	168744	1699600	30	Hdeb2414s0194	Chr7	-
11324511	11957125	206027	831003	30	Hdeb2414s0354	Chr2	+
128971482	129390468	56311	599104	30	Hdeb2414s0272	Chr7	+
107251576	110665840	42970238	48018299	30	Hdeb2414s0021	Chr10	+
10738017	11795808	43628737	45026079	30	Hdeb2414s0024	Chr5	+
993148	1346411	0	296501	30	Hdeb2414s0950	Chr17	-
20751565	21334233	25580	295244	30	Hdeb2414s1135	Chr17	-
6375307	8149214	97963915	100383132	30	Hdeb2414s0014	Chr3	+
125055435	125758779	85191	415824	30	Hdeb2414s0788	Chr7	+
152194932	155051009	36223703	38151848	30	Hdeb2414s0005	Chr12	+
24696826	25612907	7863	1326217	30	Hdeb2414s0242	Chr8	+
19444801	21323899	0	1856392	30	Hdeb2414s0011	Chr5	-
180777050	181080384	18412	339957	30	Hdeb2414s1063	Chr5	+
1145817	1746357	137	459063	30	Hdeb2414s0709	Chr16	-
8876348	9137193	28194	293729	30	Hdeb2414s1184	Chr12	-
188551834	189086276	48465	494304	30	Hdeb2414s0716	Chr9	+
116384104	118129867	155351	1882518	30	Hdeb2414s0174	Chr5	+
30110548	31395670	251942	1071744	30	Hdeb2414s0318	Chr17	-
155006564	155917770	219296	1035528	30	Hdeb2414s0330	Chr14	-
85648893	86748895	177489167	178371509	30	Hdeb2414s0010	Chr8	+
130606826	132184910	3853	1162316	30	Hdeb2414s0295	Chr7	-
90725185	94815855	158922918	161728753	30	Hdeb2414s0005	Chr12	+
181014863	182167345	62788046	63620691	30	Hdeb2414s0022	Chr2	+
153827410	156493344	42001	2740467	30	Hdeb2414s0110	Chr2	-
166393033	167244022	90491	544054	30	Hdeb2414s0632	Chr12	+
39018407	39983315	48276365	49808462	30	Hdeb2414s0003	Chr11	+
141812201	142264644	38495	501342	30	Hdeb2414s0642	Chr1	+
41860597	42944907	56012	1495417	30	Hdeb2414s0223	Chr6	+
21706616	22180358	9702	496593	30	Hdeb2414s0746	Chr17	-
34356155	35973382	19217918	20798112	30	Hdeb2414s0004	Chr16	+
2408560	2907947	5197	384000	30	Hdeb2414s0883	Chr15	+
131523682	132431345	89684	988869	30	Hdeb2414s0333	Chr3	+
165960000	167098821	27792200	28515538	30	Hdeb2414s0027	Chr10	+
186727899	187963059	379345	1400093	30	Hdeb2414s0232	Chr16	-
14280956	14745461	26943	487062	30	Hdeb2414s0643	Chr10	-
9494433	9920069	107073	468789	30	Hdeb2414s0743	Chr15	-
66287878	68221700	29996325	32202455	30	Hdeb2414s0009	Chr13	+
5285590	6702071	209564	1225436	30	Hdeb2414s0259	Chr1	+
159740226	160263146	25143	388804	30	Hdeb2414s0882	Chr7	+
72072326	73426595	22081	1445548	30	Hdeb2414s0217	Chr8	+
1743213	2241634	12546	295637	30	Hdeb2414s1225	Chr1	-
185892521	188302042	188004	1755311	30	Hdeb2414s0039	Chr17	-
17346297	17624005	23142	465935	30	Hdeb2414s0796	Chr12	-
58431827	61841577	16167354	18543395	30	Hdeb2414s0029	Chr9	-
144495890	148870362	183792544	189884002	30	Hdeb2414s0006	Chr6	-
149021454	150241046	443468	1432342	30	Hdeb2414s0235	Chr10	-
17708263	18606231	56344	960806	30	Hdeb2414s0348	Chr12	+
4171520	4742670	1130798	1608604	30	Hdeb2414s0009	Chr7	-
177845545	178501535	277403	879222	30	Hdeb2414s0356	Chr3	+
